"(PDH-CSV 4.0) (Hora est. Sudamérica Pacífico)(240)","\\ARACHNID92ROG\Disco físico(_Total)\Escrituras en disco/s","\\ARACHNID92ROG\Disco físico(_Total)\Lecturas de disco/s","\\ARACHNID92ROG\Disco físico(_Total)\Transferencias de disco/s","\\ARACHNID92ROG\Información del procesador(_Total)\% de frecuencia máxima","\\ARACHNID92ROG\Información del procesador(_Total)\% de rendimiento del procesador","\\ARACHNID92ROG\Información del procesador(_Total)\% de utilidad del procesador","\\ARACHNID92ROG\Información del procesador(_Total)\% de tiempo de procesador","\\ARACHNID92ROG\Memoria\Mbytes disponibles"
"05/31/2017 15:09:28.205","14.986433451500634","3.5967440283601522","18.583177479860787","100","133.63360133607895","19.288282165500192","12.852322334868926","5979"
"05/31/2017 15:09:33.203","6.4018488780389031","0","6.4018488780389031","100","132.97547495053968","20.786713693181998","14.232872634704719","5930"
"05/31/2017 15:09:38.206","9.3951978273608532","3.7980586961671539","13.193256523528008","100","132.81125286535644","22.311276978479714","15.081923549907417","5928"
"05/31/2017 15:09:43.204","17.605199814030613","0.20005908879580242","17.805258902826413","100","133.55610514384412","19.541318691663477","13.099525995050188","5931"
"05/31/2017 15:09:48.206","10.996680863873587","3.5989137372677198","14.595594601141308","100","133.27310047522937","19.637434032649338","13.229972646463183","5932"
"05/31/2017 15:09:53.214","2.5955689396857404","0","2.5955689396857404","100","133.56296022217586","19.574237785510238","13.429130359519871","5973"
"05/31/2017 15:09:58.202","16.841793204680886","3.6089556867173331","20.45074889139822","100","133.25483601954522","20.134853839086546","13.377639337277003","5973"
"05/31/2017 15:10:03.209","4.9925254254965488","0","4.9925254254965488","100","133.5120104511694","19.560682174864382","13.373051865468909","5950"
"05/31/2017 15:10:08.207","8.0039589961117006","3.6017815482502651","11.605740544361966","100","133.23587812319511","19.606808287179177","13.394524631012406","5952"
"05/31/2017 15:10:13.214","4.1936691225282834","0","4.1936691225282834","100","133.65380386839968","19.396833845637676","13.333807950990707","5957"
"05/31/2017 15:10:18.203","3.0068828579968088","3.6082594295961705","6.6151422875929793","100","133.4587280934042","19.38251002370491","12.886042829317867","5966"
"05/31/2017 15:10:23.203","6.9992843798636413","0.3999591074207795","7.3992434872844202","100","133.41861122377654","19.527766848530742","13.329584001103568","5968"
"05/31/2017 15:10:28.208","12.788371765948282","3.5967295591729544","16.385101325121237","100","133.31071666239529","19.531047506061903","13.281620008832807","5970"
"05/31/2017 15:10:33.205","5.8028638549978995","1.6007900289649377","7.4036538839628365","100","133.39599561726388","19.694995015711175","13.277719219017225","5969"
"05/31/2017 15:10:38.202","10.207088367736294","3.6025017768481034","13.809590144584396","100","133.55109408689472","19.359279857005433","13.025612564875001","5969"
"05/31/2017 15:10:43.210","12.780802621035052","0","12.780802621035052","100","133.23461852212975","19.519314999120226","13.60664275014396","5970"
"05/31/2017 15:10:48.209","3.2002852605912508","3.6003209181651576","6.800606178756408","100","133.57044730562063","19.321608032265502","12.999914132204927","5971"
"05/31/2017 15:10:53.206","3.4023633268606228","0","3.4023633268606228","100","133.32150213844005","19.574499969977659","13.260218679501158","5971"
"05/31/2017 15:10:58.214","11.180851550143082","3.5938451411174195","14.774696691260502","100","133.53329058389684","19.498515412096886","13.273070621067241","5966"
"05/31/2017 15:11:03.206","29.850795212174287","0.4006818149285139","30.251477027102798","100","131.41168193040863","32.37834089603458","23.033465645176044","5770"
"05/31/2017 15:11:08.214","5.9897588971236386","3.5938553382741829","9.5836142353978211","100","131.72577826789637","36.076987100246193","26.219791681079542","5767"
"05/31/2017 15:11:13.202","15.638983741854721","0","15.638983741854721","100","131.93999440358644","35.379120748656298","25.517300091305795","5771"
"05/31/2017 15:11:18.215","11.568650754313085","3.7897304195163555","15.358381173829441","100","131.95157524276101","35.543677214615784","25.825900548364757","5759"
"05/31/2017 15:11:23.203","5.2129937554162353","0","5.2129937554162353","100","131.77565507823829","37.547539461878578","26.887925155852287","5829"
"05/31/2017 15:11:28.207","18.383372867954368","3.5967468654693326","21.980119733423699","100","131.50037829256667","37.949068507197794","27.682801394294955","5913"
"05/31/2017 15:11:33.207","5.8005403928665613","0","5.8005403928665613","100","131.14191246897508","41.903216708388371","30.579493000130132","5912"
"05/31/2017 15:11:38.211","8.9918827678132089","7.1935062142505677","16.185388982063778","100","132.05268901371576","34.438968627834555","24.79480169283995","5992"
"05/31/2017 15:11:43.210","3.4009752331468071","0.60017209996708365","4.0011473331138907","100","133.52563636244835","19.366329921657822","13.099732878331704","5994"
"05/31/2017 15:11:48.209","24.607089135061457","4.6013256106212479","29.208414745682706","100","133.47207571086355","19.625410586449178","13.412115895896036","5998"
"05/31/2017 15:11:53.213","3.7965838047548566","0","3.7965838047548566","100","133.28617781641904","19.493016744353053","13.555028100992727","5989"
"05/31/2017 15:11:58.215","6.7979347568029018","3.5989066359544775","10.396841392757379","100","133.81498150431565","19.18668590389175","13.190478401232076","5983"
"05/31/2017 15:12:03.211","2.6018088944235367","0","2.6018088944235367","100","133.49483404271245","20.289594887985057","13.807411439833528","5971"
"05/31/2017 15:12:08.202","12.223162752714396","3.6068349106370348","15.829997663351429","100","133.5177937939666","19.577488626040932","13.194922043710255","5972"
"05/31/2017 15:12:13.214","3.3914734139955915","0","3.3914734139955915","100","133.44032999232326","19.438670430862203","13.303642956100081","5992"
"05/31/2017 15:12:18.210","16.614912184211491","3.6032339676603233","20.218146151871814","100","133.30654917272471","19.533315295193837","13.125564241243293","5995"
"05/31/2017 15:12:23.210","2.9996966209350817","0","2.9996966209350817","100","133.5281623434191","19.452338774105336","13.329296285147086","5995"
"05/31/2017 15:12:28.214","7.5945658193073458","3.5974259144087428","11.191991733716089","100","133.52687862594919","19.32769867267529","13.303716352504624","5995"
"05/31/2017 15:12:33.206","13.420044180802556","0","13.420044180802556","100","133.21528341304236","19.52245240571995","13.112377892571503","5994"
"05/31/2017 15:12:38.204","8.8043708913097198","3.6017880918994307","12.406158983209151","100","133.50392013688329","19.352529198861905","13.238226571792422","5995"
"05/31/2017 15:12:43.202","6.4018438222414851","0","6.4018438222414851","100","133.17170847908665","19.602621178487862","13.295093010753112","5996"
"05/31/2017 15:12:48.215","13.56598019358152","3.5909947571245198","17.15697495070604","100","133.53081028943097","19.362880069656139","13.381353536518292","5998"
"05/31/2017 15:12:53.212","8.003929913385031","0.60029474350387735","8.6042246568889098","100","133.47703940334651","19.644508851330258","13.277322099657685","5998"
"05/31/2017 15:12:58.201","2.0045820682739568","3.6082477228931222","5.612829791167079","100","133.16619254189393","19.929386580199488","13.199452689334079","5989"
"05/31/2017 15:13:03.202","15.398442654133419","0","15.398442654133419","100","133.56106391428506","20.070803317766764","13.563722319743142","5968"
"05/31/2017 15:13:08.209","3.3949012314720077","3.5946013039115376","6.9895025353835454","100","133.3112658238816","19.40608890553834","13.373038026061634","5965"
"05/31/2017 15:13:13.216","6.1918888760629498","0","6.1918888760629498","100","133.57882758873839","19.511503290484182","13.238468466170572","5982"
"05/31/2017 15:13:18.213","3.2015828397622772","3.6017806947325615","6.8033635344948387","100","133.14034553216331","23.058740728898034","16.169559294467749","5983"
"05/31/2017 15:13:23.214","15.998337774670578","5.3994389989513198","21.397776773621899","100","133.14279857084284","20.098343836975559","13.759008733947653","5983"
"05/31/2017 15:13:28.200","6.4172793796041541","3.6097196510273366","10.02699903063149","100","133.53250596390055","19.532966116051849","13.007961676655155","5982"
"05/31/2017 15:13:33.206","7.3918156879965276","0","7.3918156879965276","100","133.38488483860633","19.567676485359026","13.572101399113423","5979"
"05/31/2017 15:13:38.212","17.976492680564075","3.5952985361128151","21.571791216676893","100","133.58414026078728","19.23144834198558","13.121640027236314","5979"
"05/31/2017 15:13:43.201","3.6082477228931222","0","3.6082477228931222","100","133.5502944089628","19.333754527547654","12.807737145964616","5962"
"05/31/2017 15:13:48.207","5.5927302684075633","3.5953266011191478","9.1880568695267115","100","133.31743307426598","19.476377069898163","13.238461534313117","5970"
"05/31/2017 15:13:53.204","3.4023394031490524","0","3.4023394031490524","100","133.53475576352679","19.33548376698586","13.103566440884817","5974"
"05/31/2017 15:13:58.208","14.187272267040813","3.5967732507990791","17.784045517839893","100","133.51625205934369","19.484748808828535","13.398928720486115","5978"
"05/31/2017 15:14:03.201","3.4050683365399754","0","3.4050683365399754","100","133.32847183319097","19.79694679955734","13.425527275631966","5964"
"05/31/2017 15:14:08.213","5.3865103766333586","3.5910069177555726","8.9775172943889316","100","133.43911176827604","20.639312130643514","14.199649080457133","5957"
"05/31/2017 15:14:13.203","10.221365054889151","0","10.221365054889151","100","133.21997014707711","19.658648035644269","13.333869524489373","5976"
"05/31/2017 15:14:18.215","7.3829823551907463","3.5917211457684712","10.974703500959217","100","133.5707965953732","19.283387968018229","13.247127655233426","5977"
"05/31/2017 15:14:23.201","3.4091041040704266","0","3.4091041040704266","100","132.36972148577362","27.605036984965359","19.548833851603241","5971"
"05/31/2017 15:14:28.210","20.365732423913204","3.5939527806905653","23.959685204603769","100","132.87159200964985","21.495857786689491","15.222940477535085","5973"
"05/31/2017 15:14:33.209","5.6004178413189951","0","5.6004178413189951","100","133.28765239484215","20.479956857413118","14.015407039017447","5951"
"05/31/2017 15:14:38.207","4.6023574925874149","4.6023574925874149","9.2047149851748298","100","133.12932380598485","20.714837477621852","13.824956781821363","5942"
"05/31/2017 15:14:43.209","14.592618457982111","0","14.592618457982111","100","133.34874593328786","19.80754980575157","13.168757736226411","5941"
"05/31/2017 15:14:48.200","18.033964856549719","3.8071703586049406","21.841135215154662","100","133.22100363560997","19.524464173843711","13.429952544610602","5938"
"05/31/2017 15:14:53.213","4.1886919563844254","0","4.1886919563844254","100","133.40773420642373","19.647572512506013","12.931160847366307","5973"
"05/31/2017 15:14:58.208","5.6061080093327353","3.603926577428187","9.2100345867609228","100","133.45181362145476","19.243412691286771","12.912564471762767","5979"
"05/31/2017 15:15:03.210","14.992385464147368","0","14.992385464147368","100","133.33148528752548","19.903564198050702","13.598509108150525","5958"
"05/31/2017 15:15:08.201","5.0094758924578953","3.8072016782680005","8.8166775707258953","100","132.88436673353638","21.839036399683344","15.464860012212734","5951"
"05/31/2017 15:15:13.215","14.557756663612745","0","14.557756663612745","100","133.3378877931741","19.54696762727438","13.493597826508774","5960"
"05/31/2017 15:15:18.209","11.614985907173436","3.6046507987779628","15.219636705951398","100","133.68252771696143","19.346565081983126","13.090698389250299","5969"
"05/31/2017 15:15:23.209","3.4003079220645605","0","3.4003079220645605","100","133.55020257988218","19.259518581731953","13.23463941362899","5953"
"05/31/2017 15:15:28.202","3.6046573528568917","3.6046573528568917","7.2093147057137834","100","133.21669580287684","19.542310662284365","13.090661577895023","5945"
"05/31/2017 15:15:33.201","12.803784716452688","0","12.803784716452688","100","133.55859692418815","19.626243021405603","13.255814870036186","5948"
"05/31/2017 15:15:38.207","7.9895856905748452","3.5953135607586804","11.584899251333525","100","133.60056295225573","19.356131163507154","13.121207936976498","5957"
"05/31/2017 15:15:43.202","4.6050125617943296","0","4.6050125617943296","100","133.24398447997996","19.499184809670368","13.069199895077499","5964"
"05/31/2017 15:15:48.208","5.792414457982562","3.7950301621265061","9.5874446201090677","100","133.54103139447579","19.577373129526865","13.394514386195445","5968"
"05/31/2017 15:15:53.211","10.194869580491925","0","10.194869580491925","100","133.24905583407585","19.589501294938142","13.208088065248024","5969"
"05/31/2017 15:15:58.208","5.2025622517634957","3.6017738666054968","8.8043361183689921","100","133.65769172328464","19.455173383465773","13.238233516177322","5968"
"05/31/2017 15:16:03.213","3.1971005070626157","0.19981878169141348","3.3969192887540292","100","133.50828034544938","19.530007408379671","13.399110149674808","5950"
"05/31/2017 15:16:08.211","3.6010496631430446","3.6010496631430446","7.2020993262860893","100","133.19125108318198","19.761710785933474","13.607466158421555","5950"
"05/31/2017 15:16:13.215","13.990016156901271","0","13.990016156901271","100","133.54926894639362","20.002097667287941","13.537727411629019","5970"
"05/31/2017 15:16:18.214","4.8005010455029478","3.6003757841272108","8.4008768296301586","100","133.27969154783992","19.465894067135494","13.390149169472531","5970"
"05/31/2017 15:16:23.210","1.000878946894713","0","1.000878946894713","100","133.61015868252241","19.138928179823694","13.125710583214911","5971"
"05/31/2017 15:16:28.215","10.987966713646491","3.5960618335570333","14.584028547203525","100","133.48976526393929","19.343504789617104","13.338264666260402","5971"
"05/31/2017 15:16:33.215","3.2002829863907549","0","3.2002829863907549","100","133.16560256834157","19.716392233653639","13.585609764439809","5989"
"05/31/2017 15:16:38.206","11.020915832792939","3.6068451816413254","14.627761014434263","100","132.76075202681105","21.683642329311297","14.995220345613912","6099"
"05/31/2017 15:16:43.214","12.977892773551783","0","12.977892773551783","100","133.09245090484134","19.819620013720467","13.701867465038376","6093"
"05/31/2017 15:16:48.203","6.2142211309692907","3.608257430885395","9.8224785618546857","100","133.35309721645203","20.320082993987526","13.747607992087307","6088"
"05/31/2017 15:16:53.205","1.9989790498471929","0","1.9989790498471929","100","133.52751304243324","19.63958977641672","13.403082927922959","6083"
"05/31/2017 15:16:58.204","10.203104582415707","5.0015218541253459","15.204626436541053","100","132.94376206135564","22.13227308309288","15.326725635163307","6090"
"05/31/2017 15:17:03.205","7.9977786123241232","3.9988893061620616","11.996667918486185","100","133.28501744042313","20.255462208751659","14.007996283580827","6061"
"05/31/2017 15:17:08.212","11.982404859925458","7.7885631589515478","19.770968018877007","100","131.41629354520609","31.644511857667002","23.042566085768033","5886"
"05/31/2017 15:17:13.201","5.813348260977703","0.2004602848613001","6.0138085458390025","100","133.07066650633584","20.316715180505668","13.747140881002551","5896"
"05/31/2017 15:17:18.208","2.5960945973281713","3.5945925193774677","6.1906871167056385","100","133.50493902281141","19.510367905421067","13.450838521409093","5900"
"05/31/2017 15:17:23.205","8.4057876711490014","0","8.4057876711490014","100","133.59483050332747","19.463468411954505","13.143095719175346","5915"
"05/31/2017 15:17:28.205","24.797339374878774","3.5996137802243382","28.396953155103112","100","133.22868272600545","19.374902939799149","13.09526087850773","5917"
"05/31/2017 15:17:33.208","8.9954341178502784","0","8.9954341178502784","100","133.63274220760559","19.225695578793335","13.169018097965413","5917"
"05/31/2017 15:17:38.215","7.9895233243465151","3.5952854959559319","11.584808820302447","100","133.25116980066679","20.244617889809732","14.018481675868488","5898"
"05/31/2017 15:17:43.206","13.022160015045294","0.60102276992516745","13.623182784970462","100","133.55438534557152","19.387446617359561","12.97785425375768","5899"
"05/31/2017 15:17:48.208","20.193861825161861","3.5989060678506286","23.792767893012492","100","133.50489267368502","19.421754769025508","13.424727447263363","5910"
"05/31/2017 15:17:53.208","8.3990590378070298","0.1999775961382626","8.5990366339452926","100","133.15506567380069","19.824718507192916","13.525095002097265","5894"
"05/31/2017 15:17:58.207","8.602557123423713","3.6010704237587636","12.203627547182476","100","133.56879785481215","19.590572629889721","13.216505028167935","5895"
"05/31/2017 15:18:03.207","19.799341899840847","0","19.799341899840847","100","133.37454054740718","20.22514293654265","13.440370317320284","5909"
"05/31/2017 15:18:08.215","5.1910887820196798","3.7934879560913046","8.9845767381109845","100","133.21910809303773","19.433046704929325","13.234144493108435","5910"
"05/31/2017 15:18:13.205","6.6138877627845023","0","6.6138877627845023","100","133.5071772772624","19.90292923443053","13.373241323812035","5896"
"05/31/2017 15:18:18.205","4.5995141220227262","3.5996197476699598","8.1991338696926856","100","133.72030857394753","19.157486028685955","12.821819347511754","5915"
"05/31/2017 15:18:23.212","12.983031704712774","0.19973894930327346","13.182770654016048","100","133.41691418541524","19.082747727673418","13.043418512926941","5916"
"05/31/2017 15:18:28.209","10.006935939774017","4.0027743759096071","14.009710315683623","100","133.51537031031813","19.126950342506881","12.791075634238391","5916"
"05/31/2017 15:18:33.206","4.0019399837281497","0","4.0019399837281497","100","133.31758322438117","19.105598308475695","12.964872349422308","5915"
"05/31/2017 15:18:38.213","13.981780470717824","3.5953149781845837","17.577095448902408","100","133.50512037254609","19.711363285130808","13.472614389548399","5915"
"05/31/2017 15:18:43.211","11.203359405072181","1.2003599362577337","12.403719341329916","100","133.68000114264117","19.217854316685962","13.138590760354562","5913"
"05/31/2017 15:18:48.202","8.0151538198619487","4.0075769099309744","12.022730729792922","100","133.5473549275585","19.514165535261096","13.038284589971671","5931"
"05/31/2017 15:18:53.212","11.176456805439905","0","11.176456805439905","100","133.63196143504277","19.123102968283245","13.190849357945755","5922"
"05/31/2017 15:18:58.204","8.414248241461646","3.6061063891978482","12.020354630659494","100","133.75443291178627","19.037418977270931","12.586268915423403","5909"
"05/31/2017 15:19:03.202","3.000883014027532","0","3.000883014027532","100","133.23124794076335","19.416480155118641","13.294874450266214","5922"
"05/31/2017 15:19:08.205","6.1968609715433223","3.5981773383154776","9.7950383098587999","100","133.54079951792284","19.166323665324963","12.856711276101185","5937"
"05/31/2017 15:19:13.213","6.7884003722350252","0.19965883447750077","6.988059206712526","100","133.52853246813279","19.124903331573098","13.078160931749261","5938"
"05/31/2017 15:19:18.200","15.241050592051488","3.6097225086437734","18.85077310069526","100","133.13928795305222","19.706034460647142","13.751944389975435","5936"
"05/31/2017 15:19:23.208","5.3908127493669822","0","5.3908127493669822","100","133.59089418800897","19.140379090918263","12.687965689553726","5914"
"05/31/2017 15:19:28.206","6.2030500926869996","3.6017710215601935","9.8048211142471935","100","133.24431185414193","19.241503526110915","12.886929420436733","5938"
"05/31/2017 15:19:33.213","17.373524182477698","0","17.373524182477698","100","133.236019527688","20.319173209724717","14.074674296353351","5891"
"05/31/2017 15:19:38.212","74.623419165831166","6.6020719369234007","81.22549110275456","100","131.05042843366502","32.239391877420196","23.180580573175003","5831"
"05/31/2017 15:19:43.202","43.29017561870355","0.20041747971622012","43.490593098419765","100","133.3626271950211","19.34059694142994","12.942878242425593","5844"
"05/31/2017 15:19:48.204","39.380316122373628","3.9980016367892008","43.378317759162826","100","133.54580585942523","19.012395449888228","12.973606739622777","5844"
"05/31/2017 15:19:53.203","18.00511038744887","0","18.00511038744887","100","133.52957201404516","19.401390255575159","13.138818403404395","5902"
"05/31/2017 15:19:58.202","37.803763650356629","3.6003584428911077","41.404122093247736","100","133.15569194827552","20.52143783670083","14.13261285543167","5962"
"05/31/2017 15:20:03.212","25.750720847035751","0","25.750720847035751","100","133.62815358916779","19.037829761816582","12.783633458235633","5964"
"05/31/2017 15:20:08.212","16.198476841544927","3.9996239114925749","20.198100753037505","100","131.9169222594802","24.460063773673561","16.961901127050872","5985"
"05/31/2017 15:20:13.201","26.260183024278206","0","26.260183024278206","100","130.12051093911492","26.101684544849395","17.897542416731127","6002"
"05/31/2017 15:20:18.206","11.587110226787896","3.5959997255548646","15.183109952342761","100","130.15634166237135","26.525987135768432","20.284117087881761","6003"
"05/31/2017 15:20:23.215","11.580053589822143","0","11.580053589822143","100","130.16233410508966","26.142626145310292","19.981056106206239","5984"
"05/31/2017 15:20:28.209","6.0066288009021767","3.6039772805413062","9.6106060814434837","100","130.16099141669835","25.855437482967261","18.934755865526654","6000"
"05/31/2017 15:20:33.207","6.002927045661786","0","6.002927045661786","100","130.16383041951718","26.156346051766846","19.64783817292215","6001"
"05/31/2017 15:20:38.210","8.7955709794294972","3.5981881279484309","12.39375910737793","100","130.15315994432368","26.268255837076364","19.533184233296819","6020"
"05/31/2017 15:20:43.215","4.7946844507787878","0","4.7946844507787878","100","130.13692972813155","26.10352991352423","19.074122416757366","6021"
"05/31/2017 15:20:48.211","8.6076412452638511","3.8033763641863527","12.411017609450203","100","130.14544315210955","26.324780889187835","18.91189945573354","6023"
"05/31/2017 15:20:53.202","4.8081380497385364","0","4.8081380497385364","100","130.11873856744384","26.238045180997307","19.434044353939363","6023"
"05/31/2017 15:20:58.204","9.1972036697079709","4.3986626246429426","13.595866294350914","100","130.12895140256174","28.273443932574622","21.391188842222697","6098"
"05/31/2017 15:21:03.208","3.3969152695372649","0.19981854526689793","3.5967338148041628","100","130.10861254158368","28.283473066059525","22.023884206038392","6067"
"05/31/2017 15:21:08.207","16.603915659201615","3.6008491791039647","20.204764838305579","100","130.33713380464852","17.412205190020241","12.869892519623971","6227"
"05/31/2017 15:21:13.209","6.1976009204681919","0","6.1976009204681919","100","132.86322037840407","4.1478185517412287","0.97501858495853133","6231"
"05/31/2017 15:21:18.212","35.175655390701841","6.1957120290440741","41.371367419745916","100","132.65566874461507","4.1302450597974687","0.84764043691625268","6218"
"05/31/2017 15:21:23.210","7.0038480676440882","0.2001099447898311","7.2039580124339198","100","132.7306250574924","3.6472953053534614","0.41586883466858682","6196"
"05/31/2017 15:21:28.201","9.6159042271819164","3.8062954232595083","13.422199650441424","100","132.62936907308267","3.3931921117878425","0","6212"
"05/31/2017 15:21:33.210","2.5955891926929393","0","2.5955891926929393","100","133.60797580984956","6.7983139283766363","3.1321776404592327","6212"
"05/31/2017 15:21:38.214","3.3975072686453287","3.5973606373891718","6.9948679060345009","100","132.73762673256252","4.1189620089546626","0.89439344090292972","6214"
"05/31/2017 15:21:43.211","26.81551848490091","0","26.81551848490091","100","132.64897493740548","3.3816737811323043","0.098514933750515343","6215"
"05/31/2017 15:21:48.213","7.5955953362104918","3.5979135803102329","11.193508916520726","100","132.7003589063643","3.664387757710768","0.6814347951207167","6215"
"05/31/2017 15:21:53.213","7.2012246477897852","2.2003741979357678","9.4015988457255535","100","132.69338634669316","3.5417815068506133","0.41430001763872459","6214"
"05/31/2017 15:21:58.214","16.194994220579314","3.9987640050813122","20.193758225660627","100","132.67404161852357","3.661372875127388","0.65543321458904069","6214"
"05/31/2017 15:22:03.216","2.9987849584868704","0","2.9987849584868704","100","132.77139428669386","3.4229868700302513","0.079381967788361152","6215"
"05/31/2017 15:22:08.215","2.8006040759649848","3.6007766690978378","6.4013807450628226","100","132.70096530584499","3.3913525940133198","0.68171693726866156","6219"
"05/31/2017 15:22:13.206","2.2038963916028345","0","2.2038963916028345","100","132.71740495203656","3.3440157954363188","0","6219"
"05/31/2017 15:22:18.202","6.2058138287018974","3.6033757715043278","9.809189600206226","100","132.68925116986566","3.6122992674657297","0.53203525078608926","6219"
"05/31/2017 15:22:23.201","2.2003283283915622","0.60008954410678961","2.8004178724983517","100","132.6666380336479","3.415187265834795","0.29617449561191167","6202"
"05/31/2017 15:22:28.205","5.395983485580178","3.5973223237201184","8.9933058093002956","100","132.82037666469103","3.4646686915703522","0.23220521752379542","6217"
"05/31/2017 15:22:33.202","12.806747130405494","0","12.806747130405494","100","132.706557434525","3.5881675830399793","0.41565561094553116","6218"
"05/31/2017 15:22:38.209","4.3934926841574162","3.5946758324924315","7.9881685166498482","100","132.79112652053828","3.5630957929410814","0.22514225738659022","6218"
"05/31/2017 15:22:43.213","6.9949308173689149","0.19985516621054042","7.1947859835794548","100","132.77936177212413","3.4385740077385836","0.34566347693845145","6222"
"05/31/2017 15:22:48.210","10.205780517780976","3.6020401827462267","13.807820700527202","100","132.685702361078","3.5158344661270968","0.21844838253464172","6222"
"05/31/2017 15:22:53.214","4.1965880051478592","0","4.1965880051478592","100","132.69935452735717","3.4706527185773557","0.27640922401902523","6222"
"05/31/2017 15:22:58.201","3.6096696434720719","4.2112812507174171","7.8209508941894894","100","132.78433006876432","4.2375448341638622","0.55326170685712217","6218"
"05/31/2017 15:23:03.204","13.590685270310882","0","13.590685270310882","100","132.61143777207943","3.5089615055430303","0.30195531656911356","6214"
"05/31/2017 15:23:08.201","2.2015960043163951","3.6026116434268287","5.8042076477432243","100","132.59653378288237","3.4554530167140665","0.35604513872021792","6214"
"05/31/2017 15:23:13.204","2.9981039999053185","0","2.9981039999053185","100","132.77125698856059","3.7397429965681117","0.45585727672655674","6214"
"05/31/2017 15:23:18.204","5.5995945987659068","3.7997249063054368","9.3993195050713432","100","131.89511260384367","8.8792050962461833","4.5375123391905525","6192"
"05/31/2017 15:23:23.205","24.995514398799589","0.59989234557119009","25.595406744370777","100","131.0809895932604","16.285889254418162","10.21286538481727","6189"
"05/31/2017 15:23:28.202","16.008608423151205","4.2022597110771915","20.210868134228395","100","131.55839237949331","6.7292317113207005","3.2283720470539512","6216"
"05/31/2017 15:23:33.211","10.382319946965579","0.79863999592042922","11.180959942886009","100","131.73149069413554","5.6766312546521815","2.5491216689597529","6255"
"05/31/2017 15:23:38.209","8.8035878712361022","4.4017939356180511","13.205381806854154","100","131.39247218959443","7.2095238907639567","3.4370716248116828","6286"
